"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2019","42-040-2268","J & J's Family Restaurant","Nancy","Mehler","Manager","Female","300 Shiloh St","Pittsburgh","PA","15211","1626","Allegheny","(412) 381-1822","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","11","","No"
"2021","73-794-4668","Maya Lee's Pizza","Nadia","Green","Owner","Female","7615 Saltsburg Rd","Pittsburgh","PA","15239","1723","Allegheny","(412) 704-7853","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","1 to 4","00002","Less Than $500,000","$102,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","2018","No"
"2020","73-794-4668","Mayalee's","Nadia","Green","Owner","Female","7615 Saltsburg Rd","Pittsburgh","PA","15239","1723","Allegheny","(412) 704-7853","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581222","Pizza","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","1 to 4","00002","Less Than $500,000","$102,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","2018","No"
"2019","73-794-4668","Mayalee's","Nadia","Green","Owner","Female","7615 Saltsburg Rd","Pittsburgh","PA","15239","1723","Allegheny","(412) 704-7853","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581222","Pizza","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","1 to 4","00002","Less Than $500,000","$102,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2019","65-709-7622","Mc Cormick & Schmick's Seafood","Dan","Stouter","Manager","Male","301 5th Ave","Pittsburgh","PA","15222","2420","Allegheny","(412) 201-6992","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581216","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00023","$1 - 2.5 Million","$1,168,000","Private","Branch","314638263","502349681","2","Verified","000000","$0","16","","No"
"2021","37-213-1680","Mc Cormick & Schmick's Seafood","Kristen","Frazier","Site Manager","Female","2667 Sidney St","Pittsburgh","PA","15203","5129","Allegheny","(412) 432-3260","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","50 to 99","00060","$2.5 - 5 Million","$3,045,000","Private","Branch","314638263","502349681","2","Verified","000000","$0","17","1979","No"
"2021","65-709-7622","Mc Cormick & Schmick's Seafood","Dan","Stouter","Manager","Male","301 5th Ave","Pittsburgh","PA","15222","2420","Allegheny","(412) 201-6992","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","50 to 99","00050","$2.5 - 5 Million","$2,538,000","Private","Branch","314638263","502349681","2","Verified","000000","$0","16","","No"
"2020","65-709-7622","Mc Cormick & Schmick's Seafood","Dan","Stouter","Manager","Male","301 5th Ave","Pittsburgh","PA","15222","2420","Allegheny","(412) 201-6992","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","50 to 99","00050","$1 - 2.5 Million","$1,168,000","Private","Branch","314638263","502349681","2","Verified","000000","$0","16","","No"
"2019","37-213-1680","Mc Cormick & Schmick's Seafood","Kristen","Frazier","Site Manager","Female","2667 Sidney St","Pittsburgh","PA","15203","5129","Allegheny","(412) 432-3260","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","50 to 99","00060","$2.5 - 5 Million","$3,045,000","Private","Branch","314638263","502349681","2","Verified","000000","$0","17","1979","No"
"2021","11-849-4020","Mc Donald's","Randy","Kimoto","Director","Male","225 Mount Lebanon Blvd","Castle Shannon","PA","15234","1242","Allegheny","(412) 561-5150","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00034","$1 - 2.5 Million","$1,726,000","Private","Branch","001682400","630577682","2","Verified","000000","$0","39","","No"
