"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2020","43-564-3989","No Wait Inc","","","","","122 Meyran Ave","Pittsburgh","PA","15213","3309","Allegheny","Not Available","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","2010","No"
"2019","43-564-3989","No Wait Inc","","","","","122 Meyran Ave","Pittsburgh","PA","15213","3309","Allegheny","Not Available","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","2010","No"
"2021","41-445-2271","Noodles & Company","Rhonda","Fobes","Site Manager","Female","3805 Forbes Ave","Pittsburgh","PA","15213","3505","Allegheny","(412) 621-0890","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00021","$1 - 2.5 Million","$1,066,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","12","","No"
"2020","41-445-2271","Noodles & Company","Rhonda","Fobes","Site Manager","Female","3805 Forbes Ave","Pittsburgh","PA","15213","3505","Allegheny","(412) 621-0890","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00021","$1 - 2.5 Million","$1,066,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","12","","No"
"2021","73-859-4412","Noodles & Company","Travas","Lunberzer","Manager","Male","476 Mcmasters Way","Pittsburgh","PA","15222","1865","Allegheny","(412) 562-2191","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","5","","No"
"2020","73-859-4412","Noodles & Company","Travas","Lunberzer","Manager","Male","476 Mcmasters Way","Pittsburgh","PA","15222","1865","Allegheny","(412) 562-2191","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","5","","No"
"2019","73-859-4412","Noodles & Company","Travas","Lunberzer","Manager","Male","476 Mcmasters Way","Pittsburgh","PA","15222","1865","Allegheny","(412) 562-2191","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00020","$1 - 2.5 Million","$1,015,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","5","","No"
"2020","41-539-1439","Noodles & Company","Sheila","Byrne","General Mgr","Female","220 5th Ave","Pittsburgh","PA","15222","2712","Allegheny","(412) 562-2191","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00021","$1 - 2.5 Million","$1,066,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","12","","No"
"2019","41-539-1439","Noodles & Company","Sheila","Byrne","General Mgr","Female","220 5th Ave","Pittsburgh","PA","15222","2712","Allegheny","(412) 562-2191","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00021","$1 - 2.5 Million","$1,066,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","12","","No"
"2019","41-445-2271","Noodles & Company","Rhonda","Fobes","Site Manager","Female","3805 Forbes Ave","Pittsburgh","PA","15213","3505","Allegheny","(412) 621-0890","581208","Restaurants","581208","Restaurants","","","209802","","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","20 to 49","00021","$1 - 2.5 Million","$1,066,000","Private","Branch","266071422","000000000","2","Verified","000000","$0","12","","No"
