"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2020","42-553-0320","Heinz Hall","Melia","Tourangeau","CEO","Female","600 Penn Ave # 2","Pittsburgh","PA","15222","3209","Allegheny","(412) 392-4900","792207","Theatres-Live","792207","Theatres-Live","","","514101","Food Products (Whls)","792213","Concert Venues","581208","Restaurants","","","","","","","","","","","","","71111007","Theater Companies And Dinner Theaters","71111007","Theater Companies And Dinner Theaters","42442005","Packaged Frozen Food Merchant Wholesalers","71131001","Promoters Of Performing Arts, Sports, And Similar","72251117","Full-Service Restaurants","","","","","","","","","","","","","5 to 9","00009","$500,000 - 1 Million","$867,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2021","42-553-0320","Heinz Hall","Melia","Tourangeau","CEO","Female","600 Penn Ave # 2","Pittsburgh","PA","15222","3209","Allegheny","(412) 392-4900","792207","Theatres-Live","792207","Theatres-Live","","","514101","Food Products (Whls)","792213","Concert Venues","581208","Restaurants","","","","","","","","","","","","","71111007","Theater Companies And Dinner Theaters","71111007","Theater Companies And Dinner Theaters","42442005","Packaged Frozen Food Merchant Wholesalers","71131001","Promoters Of Performing Arts, Sports, And Similar","72251117","Full-Service Restaurants","","","","","","","","","","","","","5 to 9","00009","$500,000 - 1 Million","$867,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2019","42-553-0320","Heinz Hall","Melia","Tourangeau","CEO","Female","600 Penn Ave # 2","Pittsburgh","PA","15222","3209","Allegheny","(412) 392-4900","792207","Theatres-Live","792207","Theatres-Live","","","514101","Food Products (Whls)","792213","Concert Venues","581208","Restaurants","","","","","","","","","","","","","71111007","Theater Companies And Dinner Theaters","71111007","Theater Companies And Dinner Theaters","42442005","Packaged Frozen Food Merchant Wholesalers","71131001","Promoters Of Performing Arts, Sports, And Similar","72251117","Full-Service Restaurants","","","","","","","","","","","","","5 to 9","00009","$500,000 - 1 Million","$867,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","","No"
"2020","70-701-5081","Hello Bistro","","","","","419 Wood St","Pittsburgh","PA","15222","1825","Allegheny","(412) 434-0100","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","50 to 99","00090","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","9","","No"
"2019","70-701-5081","Hello Bistro","","","","","419 Wood St","Pittsburgh","PA","15222","1825","Allegheny","(412) 434-0100","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","50 to 99","00090","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","9","","No"
"2021","42-725-0200","Hello Bistro","Pat","Kelly","Site Manager","Male","1922 E Carson St","Pittsburgh","PA","15203","1836","Allegheny","(412) 390-1922","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","50 to 99","00090","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","10","","No"
"2020","42-725-0200","Hello Bistro","Pat","Kelly","Site Manager","Male","1922 E Carson St","Pittsburgh","PA","15203","1836","Allegheny","(412) 390-1922","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","50 to 99","00090","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","10","","No"
"2019","42-725-0200","Hello Bistro","Pat","Kelly","Site Manager","Male","1922 E Carson St","Pittsburgh","PA","15203","1836","Allegheny","(412) 390-1922","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","50 to 99","00090","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","10","","No"
"2021","70-783-4319","Hello Bistro","","","","","292 Forbes Ave","Pittsburgh","PA","15222","1806","Allegheny","(412) 434-0100","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","8","","No"
"2021","71-562-7045","Hello Bistro","","","","","701 Providence Blvd","Pittsburgh","PA","15237","5964","Allegheny","(412) 635-7275","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","50 to 99","00090","$2.5 - 5 Million","$4,568,000","Private","Branch","008732018","000000000","2","Verified","000000","$0","8","","No"
