"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2021","20-669-4846","Subway","Umesh","Nagpal","Owner","Male","5438 Centre Ave # 3","Pittsburgh","PA","15232","1681","Allegheny","(412) 683-5311","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2020","20-669-4846","Subway","Umesh","Nagpal","Owner","Male","5438 Centre Ave # 3","Pittsburgh","PA","15232","1681","Allegheny","(412) 683-5311","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581219","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2021","21-142-3199","Subway","Pasnin","Matin","Owner","Female","930 Presque Isle Dr","Pittsburgh","PA","15239","2726","Allegheny","(724) 325-8036","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","514101","Food Products (Whls)","514101","Food Products (Whls)","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","42442005","Packaged Frozen Food Merchant Wholesalers","42442005","Packaged Frozen Food Merchant Wholesalers","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2019","21-873-9480","Subway","","","","","215 Blazier Dr","Pittsburgh","PA","15237","6042","Allegheny","(412) 369-7827","581208","Restaurants","581208","Restaurants","","","581209","","581219","","581206","Foods-Carry Out","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","72251301","Limited-Service Restaurants","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2019","58-872-8378","Subway","Wally","Goraya","Owner","Male","950 Ridge Ave","Pittsburgh","PA","15212","6005","Allegheny","(412) 321-2384","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581209","","581219","","581212","Caterers","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","72232001","Caterers","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","22","","No"
"2021","21-873-9480","Subway","","","","","215 Blazier Dr","Pittsburgh","PA","15237","6042","Allegheny","(412) 369-7827","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2020","21-873-9480","Subway","","","","","215 Blazier Dr","Pittsburgh","PA","15237","6042","Allegheny","(412) 369-7827","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581219","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2020","21-142-3199","Subway","Pasnin","Matin","Owner","Female","930 Presque Isle Dr","Pittsburgh","PA","15239","2726","Allegheny","(724) 325-8036","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","514101","Food Products (Whls)","514101","Food Products (Whls)","581219","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","42442005","Packaged Frozen Food Merchant Wholesalers","42442005","Packaged Frozen Food Merchant Wholesalers","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2019","21-142-3199","Subway","Pasnin","Matin","Owner","Female","930 Presque Isle Dr","Pittsburgh","PA","15239","2726","Allegheny","(724) 325-8036","581208","Restaurants","581208","Restaurants","","","581209","","581219","","581206","Foods-Carry Out","514101","Food Products (Whls)","514101","Food Products (Whls)","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","72251301","Limited-Service Restaurants","42442005","Packaged Frozen Food Merchant Wholesalers","42442005","Packaged Frozen Food Merchant Wholesalers","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","21","","No"
"2020","62-684-8766","Subway","Marlin","Metz","Owner","Male","7714 Penn Ave","Pittsburgh","PA","15221","2116","Allegheny","(412) 243-1895","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581219","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00006","Less Than $500,000","$305,000","Private","Branch","452186299","422996389","2","Verified","000000","$0","16","","No"
