"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2019","17-958-1293","C C's Cafe","Anita","Schaming","Owner","Female","2218 Main St","Pittsburgh","PA","15215","2800","Allegheny","(412) 784-8338","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00007","Less Than $500,000","$356,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","28","","No"
"2019","42-754-4301","Casa Reyna","Nicola","Decio","Owner","Female","2031 Penn Ave","Pittsburgh","PA","15222","4454","Allegheny","(412) 904-1242","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","10","2013","No"
"2021","94-610-1110","Casbah","Jen","Love","General Mgr","Female","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","20 to 49","00045","$1 - 2.5 Million","$2,284,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","27","1995","No"
"2020","94-610-1110","Casbah","Jen","Love","General Mgr","Female","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","20 to 49","00045","$1 - 2.5 Million","$2,284,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","27","1995","No"
"2019","94-610-1110","Casbah","Jen","Love","General Mgr","Female","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","20 to 49","00045","$1 - 2.5 Million","$2,284,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","27","1995","No"
"2021","73-081-9115","Casbah El Grande Industries","Cary","Klein","President","Male","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","20 to 49","00030","$1 - 2.5 Million","$1,523,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","","No"
"2020","71-441-0374","Casbah Mediterranean Kitchen","","","","","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","1995","No"
"2021","71-441-0374","Casbah Mediterranean Kitchen","","","","","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","1995","No"
"2019","71-441-0374","Casbah Mediterranean Kitchen","","","","","229 S Highland Ave","Pittsburgh","PA","15206","3912","Allegheny","(412) 661-5656","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","1995","No"
"2021","43-201-2152","Casita Copan Inc","","","","","1237 Love St","Pittsburgh","PA","15218","1119","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
