"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2019","43-602-0748","Amili's Pizzeria Ent Inc","","","","","1021 Brownsville Rd","Pittsburgh","PA","15210","3663","Allegheny","(412) 882-8777","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","9","","No"
"2020","53-350-6648","Amilis Pizzeria","","","","","1021 Brownsville Rd","Pittsburgh","PA","15210","3663","Allegheny","(412) 882-8777","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$153,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","24","","No"
"2021","53-350-6648","Amilis Pizzeria","","","","","1021 Brownsville Rd","Pittsburgh","PA","15210","3663","Allegheny","(412) 882-8777","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$153,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","24","","No"
"2019","53-350-6648","Amilis Pizzeria","","","","","1021 Brownsville Rd","Pittsburgh","PA","15210","3663","Allegheny","(412) 882-8777","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$153,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","24","","No"
"2020","71-443-0488","Ampd Group","Justin","Murphy","Director","Male","1801 E Carson St","Pittsburgh","PA","15203","1707","Allegheny","(412) 431-8800","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2021","71-443-0488","Ampd Group","Justin","Murphy","Director","Male","1801 E Carson St","Pittsburgh","PA","15203","1707","Allegheny","(412) 431-8800","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2019","71-443-0488","Ampd Group","Justin","Murphy","Director","Male","1801 E Carson St","Pittsburgh","PA","15203","1707","Allegheny","(412) 431-8800","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2021","43-522-5638","Anchor & Anvil Coffee Bar","","","","","7221 Church Ave","Pittsburgh","PA","15202","1846","Allegheny","Not Available","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","8","","No"
"2020","69-439-7548","Andora","David","Brown","Manager","Male","599 Dorseyville Rd","Pittsburgh","PA","15238","1526","Allegheny","(412) 967-1900","581208","Restaurants","581208","Restaurants","","","581212","Caterers","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2021","69-439-7548","Andora","David","Brown","Manager","Male","599 Dorseyville Rd","Pittsburgh","PA","15238","1526","Allegheny","(412) 967-1900","581208","Restaurants","581208","Restaurants","","","581212","Caterers","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72232001","Caterers","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
