"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2020","40-349-2611","Ihop Restaurant","","","","","4656 Browns Hill Rd","Pittsburgh","PA","15217","0000","Allegheny","(412) 586-5981","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00040","$1 - 2.5 Million","$2,030,000","Private","Branch","441476603","984871426","2","Verified","000000","$0","12","","No"
"2019","71-439-1274","Ihop Restaurant","Art","Tacadina","General Mgr","Male","1245 Regency Dr","Pittsburgh","PA","15237","6228","Allegheny","(801) 461-4466","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00040","$1 - 2.5 Million","$2,030,000","Private","Branch","441476603","984871426","2","Verified","000000","$0","8","","No"
"2021","40-349-2611","Ihop Restaurant","","","","","4656 Browns Hill Rd","Pittsburgh","PA","15217","0000","Allegheny","(412) 586-5981","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00040","$1 - 2.5 Million","$2,030,000","Private","Branch","441476603","984871426","2","Verified","000000","$0","12","","No"
"2020","71-439-1274","Ihop Restaurant","Art","Tacadina","General Mgr","Male","1245 Regency Dr","Pittsburgh","PA","15237","6228","Allegheny","(801) 461-4466","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00040","$1 - 2.5 Million","$2,030,000","Private","Branch","441476603","984871426","2","Verified","000000","$0","8","","No"
"2019","40-349-2611","Ihop Restaurant","","","","","4656 Browns Hill Rd","Pittsburgh","PA","15217","0000","Allegheny","(412) 422-1761","581208","Restaurants","581208","Restaurants","","","581206","Foods-Carry Out","581251","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","","","20 to 49","00040","$1 - 2.5 Million","$2,030,000","Private","Branch","441476603","984871426","2","Verified","000000","$0","12","","No"
"2021","69-581-2925","II Burloni LA Pizza E Cucina","Robert","Bernoski","Exec Officer","Male","2101 Greentree Rd","Pittsburgh","PA","15220","1400","Allegheny","(412) 278-1880","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2020","69-581-2925","II Burloni LA Pizza E Cucina","Robert","Bernoski","Exec Officer","Male","2101 Greentree Rd","Pittsburgh","PA","15220","1400","Allegheny","(412) 278-1880","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2019","69-581-2925","II Burloni LA Pizza E Cucina","Robert","Bernoski","Exec Officer","Male","2101 Greentree Rd","Pittsburgh","PA","15220","1400","Allegheny","(412) 278-1880","581208","Restaurants","581208","Restaurants","","","581222","Pizza","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","72251115","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","14","","No"
"2021","40-863-7814","Ikaros Gourmet Co Inc","Tina","Koutoufaris","President","Female","1412 Chelton Ave","Pittsburgh","PA","15226","2324","Allegheny","(412) 563-2364","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","","No"
"2020","40-863-7814","Ikaros Gourmet Co Inc","Tina","Koutoufaris","President","Female","1412 Chelton Ave","Pittsburgh","PA","15226","2324","Allegheny","(412) 563-2364","581212","Caterers","581212","Caterers","","","","","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","","","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","12","","No"
