"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2020","11-846-7018","Fox's Pizza Den","Ron","Jones","Owner","Male","1500 Radford Rd","Pittsburgh","PA","15227","1554","Allegheny","(412) 881-6450","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$153,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","39","","No"
"2021","11-846-7018","Fox's Pizza Den","Ron","Jones","Owner","Male","1500 Radford Rd","Pittsburgh","PA","15227","1554","Allegheny","(412) 881-6450","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","1 to 4","00003","Less Than $500,000","$153,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","39","","No"
"2021","37-482-1635","Fox's Pizza Den","Tom","Smith","Owner","Male","3243 Old Frankstown Rd","Pittsburgh","PA","15239","2900","Allegheny","(724) 733-7888","581222","Pizza","581222","Pizza","","","581206","Foods-Carry Out","581208","Restaurants","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251301","Limited-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","20 to 49","00020","$500,000 - 1 Million","$981,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","18","","No"
"2019","37-482-1635","Fox's Pizza Den","Tom","Smith","Owner","Male","3243 Old Frankstown Rd","Pittsburgh","PA","15239","2900","Allegheny","(724) 733-7888","581222","Pizza","581222","Pizza","","","581206","Foods-Carry Out","581208","Restaurants","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251301","Limited-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","20 to 49","00020","$500,000 - 1 Million","$981,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","18","","No"
"2019","42-598-4201","Fox's Pizza Den","Demetrios","Dorovenis","Owner","Male","902 Brookline Blvd","Pittsburgh","PA","15226","2106","Allegheny","(412) 892-9130","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","16","","No"
"2021","42-598-4201","Fox's Pizza Den","Demetrios","Dorovenis","Owner","Male","902 Brookline Blvd","Pittsburgh","PA","15226","2106","Allegheny","(412) 892-9130","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","581220","Restaurant Management","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72231009","Food Service Contractors","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","16","","No"
"2021","56-483-5932","Fox's Pizza Den","Brian","Torles","Owner","Male","6 Bailey Ave","Pittsburgh","PA","15211","1702","Allegheny","(412) 381-9300","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","23","","No"
"2020","56-483-5932","Fox's Pizza Den","Brian","Torles","Owner","Male","6 Bailey Ave","Pittsburgh","PA","15211","1702","Allegheny","(412) 381-9300","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","23","","No"
"2019","56-483-5932","Fox's Pizza Den","Brian","Torles","Owner","Male","6 Bailey Ave","Pittsburgh","PA","15211","1702","Allegheny","(412) 381-9300","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","","","","","","","","","","","","","","","10 to 19","00015","$500,000 - 1 Million","$762,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","23","","No"
"2020","42-598-4201","Fox's Pizza Den","Demetrios","Dorovenis","Owner","Male","902 Brookline Blvd","Pittsburgh","PA","15226","2106","Allegheny","(412) 892-9130","581222","Pizza","581222","Pizza","","","581208","Restaurants","581206","Foods-Carry Out","581220","Restaurant Management","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","72251301","Limited-Service Restaurants","72231009","Food Service Contractors","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Branch","316965870","000000000","2","Verified","000000","$0","16","","No"
