"Version Year","IUSA Number","Company Name","Executive First Name","Executive Last Name","Executive Title","Executive Gender","Address","City","State","ZIP Code","ZIP Four","County","Phone Number Combined","Primary SIC Code","Primary SIC Description","SIC Code 1","SIC Code 1 Description","SIC Code 1 Ad Size","SIC Code 1 Year Appeared","SIC Code 2","SIC Code 2 Description","SIC Code 3","SIC Code 3 Description","SIC Code 4","SIC Code 4 Description","SIC Code 5","SIC Code 5 Description","SIC Code 6","SIC Code 6 Description","SIC Code 7","SIC Code 7 Description","SIC Code 8","SIC Code 8 Description","SIC Code 9","SIC Code 9 Description","SIC Code 10","SIC Code 10 Description","Primary NAICS","Primary NAICS Description","NAICS 1","NAICS 1 Description","NAICS 2","NAICS 2 Description","NAICS 3","NAICS 3 Description","NAICS 4","NAICS 4 Description","NAICS 5","NAICS 5 Description","NAICS 6","NAICS 6 Description","NAICS 7","NAICS 7 Description","NAICS 8","NAICS 8 Description","NAICS 9","NAICS 9 Description","NAICS 10","NAICS 10 Description","Location Employee Size Range","Location Employee Size Actual","Location Sales Volume Range","Location Sales Volume Actual","Type of Business","Location Type","Parent IUSA Number","Subsidiary IUSA Number","Firm or Individual","Record Type","Corporate Employee Size Actual","Corporate Sales Volume Actual","Years In Database","Year Established","Home Business"
"2021","72-411-9997","LA Scuola D Italia Galile","","","","","401 Shady Ave","Pittsburgh","PA","15206","4409","Allegheny","(412) 404-7070","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","","No"
"2020","72-411-9997","LA Scuola D Italia Galile","","","","","401 Shady Ave","Pittsburgh","PA","15206","4409","Allegheny","(412) 404-7070","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","","No"
"2019","72-411-9997","LA Scuola D Italia Galile","","","","","401 Shady Ave","Pittsburgh","PA","15206","4409","Allegheny","(412) 404-7070","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","6","","No"
"2021","11-831-4418","LA Tavola Italiana","Carmila","Giramita","Owner","Female","1 Boggs Ave","Pittsburgh","PA","15211","2039","Allegheny","(412) 481-6627","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","36","","No"
"2020","11-831-4418","LA Tavola Italiana","Carmila","Giramita","Owner","Female","1 Boggs Ave","Pittsburgh","PA","15211","2039","Allegheny","(412) 481-6627","581212","Caterers","581212","Caterers","","","581208","Restaurants","","","","","","","","","","","","","","","","","72232001","Caterers","72232001","Caterers","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","36","","No"
"2021","71-997-7960","LA Tavola Italiana","","","","","4 Perity Ln","Pittsburgh","PA","15220","2825","Allegheny","(412) 481-6627","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2020","71-997-7960","LA Tavola Italiana","","","","","4 Perity Ln","Pittsburgh","PA","15220","2825","Allegheny","(412) 481-6627","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2019","71-997-7960","LA Tavola Italiana","","","","","4 Perity Ln","Pittsburgh","PA","15220","2825","Allegheny","(412) 481-6627","581208","Restaurants","581208","Restaurants","","","","","","","","","","","","","","","","","","","","","72251117","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","","","5 to 9","00008","Less Than $500,000","$406,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","7","","No"
"2019","11-831-4418","LA Tavola Italiana","Carmila","Giramita","Owner","Female","1 Boggs Ave","Pittsburgh","PA","15211","2039","Allegheny","(412) 481-6627","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","10 to 19","00010","$500,000 - 1 Million","$508,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","36","","No"
"2020","41-537-3679","Labad's","Frank","Labad","Owner","Male","1727 Penn Ave","Pittsburgh","PA","15222","4320","Allegheny","(412) 261-0419","541105","Grocers-Retail","541105","Grocers-Retail","","","581208","Restaurants","","","","","","","","","","","","","","","","","44511003","Supermarkets And Other Grocery (Except Convenience","44511003","Supermarkets And Other Grocery (Except Convenience","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00001","Less Than $500,000","$207,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","29","","No"
"2021","41-537-3679","Labad's","Frank","Labad","Owner","Male","1727 Penn Ave","Pittsburgh","PA","15222","4320","Allegheny","(412) 261-0419","541105","Grocers-Retail","541105","Grocers-Retail","","","581208","Restaurants","","","","","","","","","","","","","","","","","44511003","Supermarkets And Other Grocery (Except Convenience","44511003","Supermarkets And Other Grocery (Except Convenience","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00001","Less Than $500,000","$207,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","29","","No"
"2019","41-537-3679","Labad's","Frank","Labad","Owner","Male","1727 Penn Ave","Pittsburgh","PA","15222","4320","Allegheny","(412) 261-0419","541105","Grocers-Retail","541105","Grocers-Retail","","","581208","Restaurants","","","","","","","","","","","","","","","","","44511003","Supermarkets And Other Grocery (Except Convenience","44511003","Supermarkets And Other Grocery (Except Convenience","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00001","Less Than $500,000","$207,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","29","","No"
"2020","11-843-6443","Lagondola Pizzeria & Rstrnt","Rudolph","Muto","Owner","Male","4 Market Sq","Pittsburgh","PA","15222","1813","Allegheny","(412) 261-5252","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","","No"
"2019","11-843-6443","Lagondola Pizzeria & Rstrnt","Rudolph","Muto","Owner","Male","4 Market Sq","Pittsburgh","PA","15222","1813","Allegheny","(412) 261-5252","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","1 to 4","00004","Less Than $500,000","$203,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","39","","No"
"2019","74-006-8270","Lang Restaurant Group","","","","","Po Box 6765","Pittsburgh","PA","15212","0765","Allegheny","(724) 698-5264","581220","Restaurant Management","581220","Restaurant Management","","","","","","","","","","","","","","","","","","","","","72231009","Food Service Contractors","72231009","Food Service Contractors","","","","","","","","","","","","","","","","","","","10 to 19","00011","$500,000 - 1 Million","$559,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","5","","No"
"2019","40-258-1761","Lanova","Emrah","Kucuk","Owner","Male","1100 N Canal St","Pittsburgh","PA","15215","2414","Allegheny","(412) 781-1622","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","13","","No"
"2021","40-258-1761","Lanova","Emrah","Kucuk","Owner","Male","1100 N Canal St","Sharpsburg","PA","15215","2414","Allegheny","(412) 781-1622","581222","Pizza","581222","Pizza","","","581208","Restaurants","","","","","","","","","","","","","","","","","72251115","Full-Service Restaurants","72251115","Full-Service Restaurants","72251117","Full-Service Restaurants","","","","","","","","","","","","","","","","","5 to 9","00005","Less Than $500,000","$254,000","Private","Single Loc","000000000","000000000","2","Verified","000000","$0","13","","No"
